Date,Open,High,Low,Close,Adj Close,Volume
2019-11-11,91.120003,91.230003,90.970001,91.180000,80.914558,1103500
2019-11-12,91.309998,91.500000,90.949997,91.190002,80.923424,2293600
2019-11-13,90.940002,91.269997,90.760002,91.080002,80.825829,803300
2019-11-14,90.959999,91.059998,90.589996,90.989998,80.745956,877500
2019-11-15,91.379997,91.500000,91.129997,91.500000,81.198532,986600
2019-11-18,91.370003,91.550003,91.169998,91.440002,81.145271,6931700
2019-11-19,91.620003,91.650002,91.110001,91.209999,80.941185,941900
2019-11-20,91.050003,91.129997,90.480003,90.879997,80.648315,998100
2019-11-21,90.980003,91.080002,90.589996,90.949997,80.710449,912600
2019-11-22,91.209999,91.349998,91.050003,91.250000,80.976669,1058400
2019-11-25,91.529999,91.709999,91.430000,91.660004,81.340530,1244200
2019-11-26,91.680000,91.779999,91.459999,91.739998,81.411514,1077500
2019-11-27,91.889999,92.120003,91.760002,92.059998,81.695480,3222200
2019-11-29,91.949997,92.040001,91.639999,91.760002,81.429260,508900
2019-12-02,91.849998,91.900002,91.190002,91.269997,80.994431,1388400
2019-12-03,90.559998,90.680000,90.050003,90.599998,80.399849,1791900
2019-12-04,90.919998,91.449997,90.779999,91.320000,81.038803,1438700
2019-12-05,91.459999,91.489998,91.019997,91.459999,81.163055,1389000
2019-12-06,92.019997,92.459999,91.970001,92.239998,81.855217,1413900
2019-12-09,92.150002,92.339996,92.120003,92.129997,81.757614,1515200
2019-12-10,92.080002,92.250000,91.769997,91.989998,81.633369,1461100
2019-12-11,92.120003,92.349998,91.959999,92.150002,81.775360,1646100
2019-12-12,92.190002,93.349998,92.110001,93.220001,82.724892,1823000
2019-12-13,93.160004,93.480003,92.620003,92.970001,82.503036,1587000
2019-12-16,93.500000,93.790001,93.410004,93.570000,83.035477,1454200
2019-12-17,93.730003,93.889999,93.650002,93.709999,83.159721,1561300
2019-12-18,93.870003,93.879997,93.559998,93.660004,83.115349,847100
2019-12-19,93.730003,93.919998,93.660004,93.849998,83.283958,2286100
2019-12-20,94.360001,94.620003,94.239998,94.470001,83.834145,1349300
2019-12-23,93.870003,93.870003,93.580002,93.660004,83.806427,2724200
2019-12-24,93.739998,93.800003,93.489998,93.629997,83.779564,461500
2019-12-26,93.760002,93.889999,93.599998,93.849998,83.976425,1065000
2019-12-27,94.070000,94.070000,93.730003,93.870003,83.994308,1377600
2019-12-30,93.930000,93.959999,93.339996,93.430000,83.600616,1591100
2019-12-31,93.309998,93.760002,93.250000,93.709999,83.851158,703100
2020-01-02,94.099998,94.139999,93.550003,93.970001,84.083809,1987200
2020-01-03,93.150002,93.540001,92.970001,93.230003,83.421654,1933900
2020-01-06,92.800003,93.300003,92.790001,93.279999,83.466393,2493300
2020-01-07,93.080002,93.120003,92.800003,92.900002,83.126373,832300
2020-01-08,92.959999,93.489998,92.860001,93.139999,83.341118,954000
2020-01-09,93.470001,93.599998,93.230003,93.589996,83.743774,1304100
2020-01-10,93.709999,93.760002,93.120003,93.230003,83.421654,1645100
2020-01-13,93.400002,93.750000,93.199997,93.750000,83.886940,2655400
2020-01-14,93.629997,94.029999,93.570000,93.860001,83.985390,850800
2020-01-15,93.809998,94.169998,93.680000,93.919998,84.039063,1301900
2020-01-16,94.320000,94.570000,94.220001,94.570000,84.620682,1299200
2020-01-17,94.690002,94.830002,94.610001,94.779999,84.808586,1002400
2020-01-21,94.519997,94.650002,94.180000,94.360001,84.432777,1431900
2020-01-22,94.589996,94.800003,94.440002,94.540001,84.593842,948100
2020-01-23,94.230003,94.480003,93.720001,94.440002,84.504364,833600
2020-01-24,94.660004,94.660004,93.199997,93.599998,83.752724,1017400
2020-01-27,92.470001,92.879997,92.239998,92.459999,82.732651,1263900
2020-01-28,92.839996,93.309998,92.709999,93.059998,83.269531,804100
2020-01-29,93.250000,93.379997,92.540001,92.559998,82.822144,807300
2020-01-30,91.989998,93.029999,91.709999,92.940002,83.162170,1804900
2020-01-31,92.570000,92.599998,91.040001,91.360001,81.748390,2566000
2020-02-03,91.760002,92.320000,91.550003,91.650002,82.007866,1467400
2020-02-04,92.690002,93.070000,92.570000,92.639999,82.893723,922500
2020-02-05,93.360001,94.199997,93.269997,94.169998,84.262764,1143000
2020-02-06,94.519997,94.550003,94.110001,94.199997,84.289604,1027000
2020-02-07,94.010002,94.010002,93.550003,93.690002,83.833244,747800
2020-02-10,93.519997,94.000000,93.430000,94.000000,84.110649,825400
2020-02-11,94.370003,94.620003,94.190002,94.349998,84.423820,825800
2020-02-12,94.739998,94.860001,94.410004,94.599998,84.647530,836700
2020-02-13,94.279999,94.550003,93.930000,94.349998,84.423820,910200
2020-02-14,94.459999,94.459999,93.900002,94.260002,84.343300,886500
2020-02-18,94.070000,94.160004,93.410004,93.769997,83.904846,814700
2020-02-19,93.980003,94.080002,93.820000,93.930000,84.048004,1125400
2020-02-20,93.750000,94.089996,93.139999,93.889999,84.012222,963900
2020-02-21,93.500000,93.650002,93.129997,93.440002,83.609566,898000
2020-02-24,91.400002,91.870003,90.750000,90.919998,81.354683,3376800
2020-02-25,91.110001,91.239998,87.980003,88.309998,79.019264,3913400
2020-02-26,88.660004,89.440002,87.639999,87.709999,78.482391,2524000
2020-02-27,86.370003,87.309998,83.970001,83.980003,75.144806,4116900
2020-02-28,81.779999,82.720001,80.180000,82.500000,73.820534,6618300
2020-03-02,83.019997,86.320000,82.269997,86.320000,77.238617,3985100
2020-03-03,86.400002,87.559998,83.330002,84.120003,75.270088,3757100
2020-03-04,85.589996,87.620003,84.779999,87.599998,78.383965,2572700
2020-03-05,85.510002,86.269997,84.120003,84.940002,76.003815,2391700
2020-03-06,82.400002,83.940002,81.800003,83.629997,74.831635,3514200
2020-03-09,77.900002,79.860001,76.440002,76.970001,68.872299,5635700
2020-03-10,79.199997,79.639999,75.540001,79.519997,71.669876,6366000
2020-03-11,77.410004,77.820000,74.769997,75.660004,68.190948,3985500
2020-03-12,70.459999,73.070000,68.089996,68.199997,61.467373,7132500
2020-03-13,72.209999,74.500000,68.500000,74.370003,67.028282,4264900
2020-03-16,66.559998,71.470001,65.519997,66.889999,60.286701,4530600
2020-03-17,68.029999,71.610001,66.519997,71.610001,64.540749,4339800
2020-03-18,67.209999,69.330002,64.580002,68.019997,61.305141,4823500
2020-03-19,66.959999,68.459999,65.010002,66.820000,60.223610,4103100
2020-03-20,67.410004,67.489998,63.340000,63.639999,57.357533,3978500
2020-03-23,63.380001,63.509998,60.070000,60.970001,54.951115,5933200
2020-03-24,64.330002,66.449997,63.799999,66.220001,59.682842,4476700
2020-03-25,66.870003,69.589996,64.949997,67.089996,60.466957,4657700
2020-03-26,67.919998,72.110001,67.750000,71.669998,64.594826,4770500
2020-03-27,69.269997,71.949997,69.040001,69.750000,62.864349,2835300
2020-03-30,70.199997,72.339996,69.959999,72.120003,65.000404,5213600
2020-03-31,72.000000,72.269997,70.370003,70.750000,63.765640,2213900
2020-04-01,67.930000,69.089996,67.160004,67.790001,61.097851,3374300
2020-04-02,67.589996,70.230003,67.589996,70.040001,63.125721,2558200
2020-04-03,69.730003,70.540001,68.220001,69.029999,62.215435,2980500
2020-04-06,71.349998,73.570000,71.169998,73.050003,65.838600,3036000
2020-04-07,75.470001,75.680000,73.019997,73.019997,65.811546,3339100
2020-04-08,73.930000,75.989998,73.089996,75.589996,68.127838,2282200
2020-04-09,76.930000,78.260002,76.349998,77.089996,69.479767,3945700
2020-04-13,77.000000,77.019997,75.120003,75.820000,68.335144,3926000
2020-04-14,77.309998,77.820000,76.629997,77.699997,70.029541,3096800
2020-04-15,76.000000,76.190002,74.730003,75.309998,67.875481,2660400
2020-04-16,75.570000,75.739998,74.379997,75.190002,67.767334,2065200
2020-04-17,77.110001,78.110001,76.489998,77.879997,70.191780,2425800
2020-04-20,76.500000,77.730003,76.279999,76.370003,68.830833,2595500
2020-04-21,74.830002,75.470001,74.139999,74.300003,66.965195,2052200
2020-04-22,75.809998,76.129997,75.199997,75.629997,68.163887,1529000
2020-04-23,75.980003,76.910004,75.500000,75.610001,68.145882,1937200
2020-04-24,76.029999,76.860001,75.480003,76.589996,69.029129,1506100
2020-04-27,77.110001,78.400002,76.940002,78.040001,70.335983,3336200
2020-04-28,79.290001,79.430000,78.150002,78.360001,70.624397,1826700
2020-04-29,79.860001,80.300003,79.050003,79.690002,71.823097,1644400
2020-04-30,78.930000,78.989998,77.699997,78.010002,70.308945,7225200
2020-05-01,76.830002,76.949997,75.589996,75.919998,68.425255,1774600
2020-05-04,75.500000,75.970001,74.849998,75.860001,68.371178,2038400
2020-05-05,76.730003,77.209999,76.250000,76.260002,68.731712,1960000
2020-05-06,76.699997,76.779999,75.099998,75.129997,67.713264,1397200
2020-05-07,75.970001,76.500000,75.459999,75.550003,68.091789,1834000
2020-05-08,76.639999,77.389999,76.389999,77.309998,69.678047,1388100
2020-05-11,76.720001,77.330002,76.330002,76.900002,69.308517,1563100
2020-05-12,77.209999,77.410004,75.470001,75.489998,68.037697,1650800
2020-05-13,75.269997,75.330002,73.430000,74.000000,66.694817,2174300
2020-05-14,73.269997,75.010002,72.529999,74.989998,67.587082,2213600
2020-05-15,74.540001,75.070000,74.059998,74.940002,67.542023,1494200
2020-05-18,77.110001,78.120003,76.949997,77.699997,70.029541,2305500
2020-05-19,77.480003,77.480003,76.400002,76.410004,68.866898,1401700
2020-05-20,77.389999,77.889999,77.099998,77.559998,69.903351,1130100
2020-05-21,77.410004,77.690002,76.790001,77.019997,69.416672,1589500
2020-05-22,76.980003,77.050003,76.419998,76.949997,69.353577,1975500
2020-05-26,78.809998,79.239998,78.470001,78.639999,70.876755,2067200
2020-05-27,79.919998,80.309998,79.000000,80.309998,72.381889,1736400
2020-05-28,80.940002,80.980003,79.849998,80.059998,72.156570,2124200
2020-05-29,79.820000,80.349998,78.820000,80.220001,72.300797,2467100
2020-06-01,79.980003,80.620003,79.730003,80.300003,72.372871,1471200
2020-06-02,80.680000,81.190002,80.449997,81.190002,73.175018,1702900
2020-06-03,81.970001,82.970001,81.930000,82.779999,74.608063,1779600
2020-06-04,82.410004,83.120003,82.250000,83.120003,74.914497,1916900
2020-06-05,85.419998,86.230003,85.089996,85.320000,76.897293,3235500
2020-06-08,85.830002,86.800003,85.650002,86.779999,78.213181,2064700
2020-06-09,85.769997,85.849998,85.089996,85.449997,77.014481,1817600
2020-06-10,85.410004,85.410004,83.940002,83.989998,75.698608,1603800
2020-06-11,81.570000,81.980003,78.629997,78.760002,70.984901,2943100
2020-06-12,81.000000,81.040001,78.250000,79.750000,71.877167,2202900
2020-06-15,78.000000,80.690002,77.559998,80.239998,72.318794,1751300
2020-06-16,82.709999,82.800003,80.500000,81.839996,73.760857,1750500
2020-06-17,82.070000,82.089996,80.870003,81.010002,73.012794,1069200
2020-06-18,80.620003,81.300003,80.339996,81.150002,73.138977,1474500
2020-06-19,82.190002,82.190002,80.180000,80.500000,72.553139,1668800
2020-06-22,79.699997,79.769997,78.849998,79.540001,72.441116,2170000
2020-06-23,80.419998,80.559998,79.529999,79.599998,72.495750,1664400
2020-06-24,78.930000,78.930000,77.019997,77.540001,70.619614,2946900
2020-06-25,77.379997,78.440002,76.849998,78.379997,71.384644,2301800
2020-06-26,77.949997,77.949997,76.290001,76.629997,69.790833,2650800
2020-06-29,77.199997,77.910004,76.860001,77.839996,70.892822,1860500
2020-06-30,77.769997,79.139999,77.680000,78.779999,71.748932,1661700
2020-07-01,79.019997,79.410004,78.449997,78.489998,71.484825,1830100
2020-07-02,79.550003,80.059998,78.790001,78.940002,71.894669,1636400
2020-07-06,80.000000,80.250000,79.360001,79.680000,72.568626,1590300
2020-07-07,79.089996,79.290001,78.650002,78.800003,71.767166,1438100
2020-07-08,78.919998,79.250000,78.300003,78.919998,71.876434,1376700
2020-07-09,78.839996,78.839996,77.010002,77.570000,70.646942,1623700
2020-07-10,77.639999,79.190002,77.639999,79.129997,72.067688,1329800
2020-07-13,79.680000,80.330002,79.150002,79.260002,72.186096,2041000
2020-07-14,79.059998,80.440002,78.779999,80.269997,73.105965,1732600
2020-07-15,81.419998,81.500000,80.879997,81.269997,74.016716,1966400
2020-07-16,80.949997,81.650002,80.709999,81.400002,74.135109,1461000
2020-07-17,81.709999,81.940002,81.349998,81.559998,74.280823,1304800
2020-07-20,81.440002,81.500000,80.820000,80.970001,73.743492,1486700
2020-07-21,81.519997,82.400002,81.349998,82.040001,74.717979,1858000
2020-07-22,81.879997,82.489998,81.650002,82.430000,75.073174,1730900
2020-07-23,82.389999,82.870003,82.059998,82.370003,75.018539,1957800
2020-07-24,82.150002,82.330002,81.190002,81.529999,74.253517,1708800
2020-07-27,81.500000,81.620003,81.000000,81.580002,74.299042,1377400
2020-07-28,81.480003,81.970001,81.419998,81.529999,74.253517,996300
2020-07-29,81.620003,82.330002,81.309998,82.160004,74.827286,1451300
2020-07-30,81.519997,81.610001,80.690002,81.510002,74.235291,1187400
2020-07-31,81.199997,81.349998,80.129997,81.199997,73.952965,1404900
2020-08-03,81.489998,81.760002,81.010002,81.400002,74.135109,1242600
2020-08-04,81.250000,81.919998,81.209999,81.919998,74.608696,1153200
2020-08-05,82.389999,82.529999,82.040001,82.160004,74.827286,1574000
2020-08-06,82.099998,82.370003,81.800003,82.120003,74.790855,1686000
2020-08-07,81.910004,83.050003,81.830002,83.050003,75.637848,1820200
2020-08-10,83.180000,83.879997,83.110001,83.809998,76.330002,1866200
2020-08-11,84.650002,85.089996,83.519997,83.779999,76.302696,1867100
2020-08-12,84.529999,84.680000,84.190002,84.470001,76.931107,1435400
2020-08-13,83.930000,84.040001,83.510002,83.779999,76.302696,1452600
2020-08-14,83.510002,84.199997,83.339996,83.980003,76.484840,1458000
2020-08-17,84.050003,84.050003,83.639999,83.699997,76.229836,1684200
2020-08-18,83.760002,83.839996,83.320000,83.389999,75.947502,1257000
2020-08-19,83.519997,83.849998,82.989998,83.150002,75.728920,1446900
2020-08-20,82.720001,82.910004,82.519997,82.709999,75.328186,1355800
2020-08-21,82.480003,82.699997,82.239998,82.639999,75.264435,1209900
2020-08-24,83.050003,83.879997,82.750000,83.879997,76.393768,1199500
2020-08-25,84.199997,84.239998,83.400002,83.730003,76.257156,1257500
2020-08-26,83.559998,83.599998,83.050003,83.370003,75.929298,1199500
2020-08-27,83.500000,84.209999,83.500000,83.870003,76.384659,1640200
2020-08-28,84.160004,84.459999,83.639999,84.430000,76.894691,1193800
2020-08-31,84.300003,84.400002,83.790001,83.790001,76.311806,1573400
2020-09-01,83.680000,83.760002,83.300003,83.730003,76.257156,2038100
2020-09-02,83.970001,85.419998,83.809998,85.180000,77.577751,2200900
2020-09-03,85.339996,86.000000,83.010002,83.610001,76.147881,2272800
2020-09-04,84.169998,84.599998,82.699997,83.680000,76.211609,2209600
2020-09-08,83.309998,83.360001,81.730003,81.970001,74.654236,2758500
2020-09-09,82.559998,83.599998,82.440002,82.919998,75.519447,2178900
2020-09-10,83.150002,83.180000,81.449997,81.599998,74.317253,2690900
2020-09-11,81.820000,82.529999,81.629997,82.199997,74.863686,2010800
2020-09-14,82.750000,83.550003,82.650002,83.139999,75.719818,1898700
2020-09-15,83.589996,83.699997,82.860001,82.980003,75.574104,1616600
2020-09-16,83.339996,84.320000,83.089996,83.459999,76.011238,1512300
2020-09-17,82.629997,83.389999,82.160004,83.180000,75.756241,1643600
2020-09-18,83.250000,83.269997,82.110001,82.519997,75.155136,1698000
2020-09-21,80.720001,80.800003,79.190002,80.139999,73.616501,2766800
2020-09-22,80.199997,80.800003,79.769997,80.239998,73.708359,1285000
2020-09-23,80.459999,80.750000,78.699997,78.750000,72.339645,2087800
2020-09-24,78.629997,79.720001,78.019997,78.949997,72.523354,2376800
2020-09-25,78.620003,79.900002,78.440002,79.720001,73.230682,1736900
2020-09-28,80.570000,81.370003,80.550003,80.940002,74.351372,1344600
2020-09-29,80.959999,81.059998,80.000000,80.309998,73.772659,988700
2020-09-30,80.519997,81.620003,80.410004,80.930000,74.342178,1208800
2020-10-01,81.230003,81.500000,80.419998,80.900002,74.314636,1338300
2020-10-02,79.870003,81.440002,79.809998,81.000000,74.406487,1686000
2020-10-05,81.550003,82.410004,81.510002,82.320000,75.619034,1386300
2020-10-06,82.610001,83.389999,81.589996,81.720001,75.067886,1828500
2020-10-07,82.360001,83.230003,82.349998,83.029999,76.271240,1098600
2020-10-08,83.419998,84.070000,83.309998,84.040001,77.199028,1388500
2020-10-09,84.500000,84.639999,83.930000,84.089996,77.244949,1173000
2020-10-12,84.239998,85.000000,84.139999,84.769997,77.869606,1215300
2020-10-13,84.570000,84.650002,83.709999,84.000000,77.162285,1230400
2020-10-14,84.059998,84.430000,83.570000,83.639999,76.831589,1082700
2020-10-15,82.919998,83.849998,82.750000,83.830002,77.006142,1372300
2020-10-16,84.010002,84.389999,83.800003,84.050003,77.208214,1086500
2020-10-19,84.129997,84.360001,82.709999,82.860001,76.115074,1088000
2020-10-20,83.300003,83.760002,82.860001,83.059998,76.298790,1671800
2020-10-21,83.000000,83.339996,82.629997,82.629997,75.903809,966800
2020-10-22,82.750000,83.910004,82.680000,83.809998,76.987740,1774000
2020-10-23,84.000000,84.180000,83.370003,83.860001,77.033676,1011700
2020-10-26,83.010002,83.059998,81.529999,82.360001,75.655785,2055600
2020-10-27,82.290001,82.300003,81.209999,81.209999,74.599396,1673900
2020-10-28,79.910004,80.440002,78.790001,78.879997,72.459053,4190800
2020-10-29,78.790001,80.190002,77.970001,79.510002,73.037781,2639700
2020-10-30,79.209999,79.660004,78.489998,79.540001,73.065338,2482300
2020-11-02,80.639999,81.220001,79.930000,81.070000,74.470787,2064700
2020-11-03,82.150002,82.910004,82.010002,82.330002,75.628227,1623600
2020-11-04,82.440002,83.589996,81.639999,82.110001,75.426132,2678500
2020-11-05,83.019997,84.129997,83.019997,83.459999,76.666229,2156500
2020-11-06,83.660004,83.900002,83.059998,83.300003,76.519257,1673700
2020-11-09,87.470001,88.620003,86.510002,86.559998,79.513901,2672200
